Prueba base

RFM69 radio init OK!
RFM69 radio init OK!
RFM69 radio @915 MHz
1 385 0
2 810 385
3 2202 1195
3; -91; 914; -4; 0; 0; 0
1; -942; 123; -110; 1; 78; -82
2; -980; 966; -106; 0; 0; 0
3; -91; 914; -4; 0; 0; 0
1; -942; 123; -110; 1; 78; -82
2; -980; 966; -106; 0; 0; 0
3; -91; 914; -4; 0; 0; 0
1; -942; 123; -110; 1; 78; -82
2; -980; 966; -106; 0; 0; 0
3; -91; 914; -4; 0; 0; 0
1; -954; 118; -114; 0; 0; 0
2; -980; 966; -106; 0; 0; 0
3; -91; 914; -4; 0; 0; 0
1; -954; 118; -114; 1; 77; -40
2; -980; 966; -106; 0; 0; 0
3; -91; 914; -4; 0; 0; 0
1; -954; 118; -114; 1; 77; -40
2; -980; 966; -106; 0; 0; 0
3; -91; 914; -4; 0; 0; 0
1; -954; 118; -114; 1; 77; -40
2; -980; 966; -106; 0; 0; 0
3; -91; 914; -4; 0; 0; 0
2; -980; 966; -106; 0; 0; 0
3; -91; 914; -4; 0; 0; 0
1; -954; 118; -105; 1; 77; -40
2; -980; 966; -106; 0; 0; 0
3; -91; 914; -4; 0; 0; 0
1; -954; 118; -105; 1; 77; -40
2; -980; 966; -106; 0; 0; 0
3; -91; 914; -4; 0; 0; 0
1; -954; 118; -90; 1; 77; -40
2; -980; 966; -106; 0; 0; 0
3; -91; 914; -4; 0; 0; 0
1; -954; 118; -77; 1; 77; -40
3; -91; 914; -4; 0; 0; 0
2; -980; 966; -106; 0; 0; 0
3; -91; 914; -4; 0; 0; 0
1; -954; 118; -67; 1; 77; -40
2; -980; 966; -106; 0; 0; 0
3; -91; 914; -4; 0; 0; 0
1; -954; 118; -60; 1; 77; -40
2; -980; 966; -106; 0; 0; 0
3; -91; 914; -4; 0; 0; 0
1; -954; 118; -71; 1; 77; -40
2; -980; 966; -106; 0; 0; 0
3; -91; 914; -4; 0; 0; 0
1; -954; 118; -21; 1; 87; -39
2; -980; 966; -106; 0; 0; 0
3; -91; 914; -4; 0; 0; 0
1; -954; 118; -21; 1; 87; -39
2; -980; 966; -106; 0; 0; 0
3; -91; 914; -4; 0; 0; 0
2; -980; 966; -106; 0; 0; 0
3; -91; 914; -4; 0; 0; 0
1; -954; 118; 26; 1; 87; -39
2; -980; 966; -106; 0; 0; 0
3; -91; 914; -4; 0; 0; 0
1; -954; 118; 35; 1; 87; -39
2; -980; 966; -106; 0; 0; 0
1; -954; 118; 39; 1; 87; -39
2; -980; 966; -106; 0; 0; 0
3; -91; 914; -4; 0; 0; 0
1; -954; 118; 39; 1; 87; -39
2; -980; 966; -106; 0; 0; 0
3; -91; 914; -4; 0; 0; 0
1; -954; 118; 39; 1; 87; -39
2; -980; 966; -106; 0; 0; 0
3; -91; 914; -4; 0; 0; 0
1; -954; 118; 36; 1; 87; -39
2; -980; 966; -106; 0; 0; 0
3; -91; 914; -4; 0; 0; 0
1; -954; 118; 33; 1; 87; -39
2; -980; 966; -106; 0; 0; 0
3; -91; 914; -4; 0; 0; 0
1; -954; 118; 33; 1; 87; -39
3; -91; 914; -4; 0; 0; 0
2; -980; 966; -106; 0; 0; 0
3; -91; 914; -4; 0; 0; 0
1; -954; 118; 24; 1; 97; -38
3; -91; 914; -4; 0; 0; 0
1; -954; 118; 20; 1; 97; -38
2; -980; 966; -106; 0; 0; 0
3; -91; 914; -4; 0; 0; 0
1; -954; 118; 20; 1; 97; -38
2; -980; 966; -106; 0; 0; 0
3; -91; 914; -4; 0; 0; 0
1; -954; 118; 15; 1; 97; -38
2; -980; 966; -106; 0; 0; 0
1; -954; 118; 11; 1; 97; -38
2; -980; 966; -106; 0; 0; 0
3; -91; 914; -4; 0; 0; 0
1; -954; 118; 8; 1; 97; -38
2; -980; 966; -106; 0; 0; 0
3; -91; 914; -4; 0; 0; 0
1; -954; 118; 5; 1; 97; -38
2; -980; 966; -106; 0; 0; 0
3; -91; 914; -4; 0; 0; 0
1; -954; 118; 5; 1; 97; -38
2; -980; 966; -106; 0; 0; 0
3; -91; 914; -4; 0; 0; 0
1; -954; 118; 17; 1; 97; -38
2; -980; 966; -106; 0; 0; 0
3; -91; 914; -4; 0; 0; 0
1; -954; 118; 40; 1; 97; -38
2; -980; 966; -106; 0; 0; 0
3; -91; 914; -4; 0; 0; 0
2; -980; 966; -106; 0; 0; 0
3; -91; 914; -4; 0; 0; 0
1; -954; 118; 67; 1; 108; -37
2; -980; 966; -106; 0; 0; 0
3; -91; 914; -4; 0; 0; 0
1; -954; 118; 80; 1; 108; -37
2; -980; 966; -106; 0; 0; 0
3; -91; 914; -4; 0; 0; 0
1; -954; 118; 85; 1; 108; -37
2; -980; 966; -106; 0; 0; 0
3; -91; 914; -4; 0; 0; 0
1; -954; 118; 83; 1; 108; -37
2; -980; 966; -106; 0; 0; 0
3; -91; 914; -4; 0; 0; 0
1; -954; 118; 83; 1; 108; -37
2; -980; 966; -106; 0; 0; 0
3; -91; 914; -4; 0; 0; 0
1; -954; 118; 78; 1; 108; -37
2; -980; 966; -106; 0; 0; 0
3; -91; 914; -4; 0; 0; 0
1; -954; 118; 70; 1; 108; -37
2; -980; 966; -106; 0; 0; 0
3; -91; 914; -4; 0; 0; 0
1; -954; 118; 62; 1; 108; -37
2; -980; 966; -106; 0; 0; 0
3; -91; 914; -4; 0; 0; 0
1; -954; 118; 62; 1; 108; -37
2; -980; 966; -106; 0; 0; 0
3; -91; 914; -4; 0; 0; 0
1; -954; 118; 69; 1; 108; -37
2; -980; 966; -106; 0; 0; 0
3; -91; 914; -4; 0; 0; 0
1; -954; 118; 85; 1; 108; -37
2; -980; 966; -106; 0; 0; 0
3; -91; 914; -4; 0; 0; 0
2; -980; 966; -106; 0; 0; 0
3; -91; 914; -4; 0; 0; 0
1; -954; 118; 90; 1; 120; -36
2; -980; 966; -106; 0; 0; 0
3; -91; 914; -4; 0; 0; 0
1; -954; 118; 90; 1; 120; -36
2; -980; 966; -106; 0; 0; 0
3; -91; 914; -4; 0; 0; 0
1; -954; 118; 85; 1; 120; -36
2; -980; 966; -106; 0; 0; 0
3; -91; 914; -4; 0; 0; 0
1; -954; 118; 77; 1; 120; -36
2; -980; 966; -106; 0; 0; 0
3; -91; 914; -4; 0; 0; 0
1; -954; 118; 69; 1; 120; -36
2; -980; 966; -106; 0; 0; 0
3; -91; 914; -4; 0; 0; 0
2; -980; 966; -106; 0; 0; 0
3; -91; 914; -4; 0; 0; 0
1; -954; 118; 59; 1; 120; -36
2; -980; 966; -106; 0; 0; 0
3; -91; 914; -4; 0; 0; 0
1; -954; 118; 50; 1; 120; -36
2; -980; 966; -106; 0; 0; 0
3; -91; 914; -4; 0; 0; 0
1; -954; 118; 42; 1; 120; -36
2; -980; 966; -106; 0; 0; 0
3; -91; 914; -4; 0; 0; 0
1; -954; 118; 42; 1; 120; -36
2; -980; 966; -106; 0; 0; 0
3; -91; 914; -4; 0; 0; 0
1; -954; 118; 34; 1; 120; -36
2; -980; 966; -106; 0; 0; 0
3; -91; 914; -4; 0; 0; 0
1; -954; 118; 27; 1; 133; -35
2; -980; 966; -106; 0; 0; 0
3; -91; 914; -4; 0; 0; 0
1; -954; 118; 21; 1; 133; -35
2; -980; 966; -106; 0; 0; 0
3; -91; 914; -4; 0; 0; 0
1; -954; 118; 21; 1; 133; -35
2; -980; 966; -106; 0; 0; 0
3; -91; 914; -4; 0; 0; 0
1; -954; 118; 16; 1; 133; -35
2; -980; 966; -106; 0; 0; 0
3; -91; 914; -4; 0; 0; 0
1; -954; 118; 11; 1; 133; -35
2; -980; 966; -106; 0; 0; 0
1; -954; 118; 7; 1; 133; -35
2; -980; 966; -106; 0; 0; 0
3; -91; 914; -4; 0; 0; 0
1; -954; 118; 4; 1; 133; -35
2; -980; 966; -106; 0; 0; 0
3; -91; 914; -4; 0; 0; 0
1; -954; 118; 4; 1; 133; -35
2; -980; 966; -106; 0; 0; 0
3; -91; 914; -4; 0; 0; 0
1; -954; 118; 1; 1; 133; -35
2; -980; 966; -106; 0; 0; 0
3; -91; 914; -4; 0; 0; 0
1; -954; 118; 1; 1; 133; -35
2; -980; 966; -106; 0; 0; 0
3; -91; 914; -4; 0; 0; 0
1; -954; 118; 1; 1; 133; -35
2; -980; 966; -106; 0; 0; 0
3; -91; 914; -4; 0; 0; 0
1; -954; 118; -1; 1; 133; -35
2; -980; 966; -106; 0; 0; 0
3; -91; 914; -4; 0; 0; 0
1; -954; 118; -3; 1; 133; -35
2; -980; 966; -106; 0; 0; 0
3; -91; 914; -4; 0; 0; 0
1; -954; 118; -3; 1; 133; -35
2; -980; 966; -106; 0; 0; 0
3; -91; 914; -4; 0; 0; 0
1; -954; 118; -5; 1; 133; -35
3; -91; 914; -4; 0; 0; 0
1; -954; 120; -7; 1; 133; -35
2; -980; 966; -106; 0; 0; 0
3; -91; 914; -4; 0; 0; 0
2; -980; 966; -106; 0; 0; 0
3; -91; 914; -4; 0; 0; 0
1; -955; 123; -8; 1; 133; -35
2; -980; 966; -106; 0; 0; 0
3; -91; 914; -4; 0; 0; 0
2; -980; 966; -106; 0; 0; 0
3; -91; 914; -4; 0; 0; 0
1; -957; 134; -10; 1; 133; -35
2; -980; 966; -106; 0; 0; 0
3; -91; 914; -4; 0; 0; 0
1; -958; 141; -10; 1; 133; -35
2; -980; 966; -106; 0; 0; 0
3; -91; 914; -4; 0; 0; 0
1; -958; 141; -10; 1; 133; -35
2; -980; 966; -106; 0; 0; 0
3; -91; 914; -4; 0; 0; 0
1; -960; 149; -10; 1; 133; -35
2; -980; 966; -106; 0; 0; 0
3; -91; 914; -4; 0; 0; 0
2; -980; 966; -106; 0; 0; 0
3; -91; 914; -4; 0; 0; 0
1; -962; 165; -9; 1; 133; -35
2; -980; 966; -106; 0; 0; 0
3; -91; 914; -4; 0; 0; 0
1; -964; 174; -9; 1; 133; -35
2; -980; 966; -106; 0; 0; 0
3; -91; 914; -4; 0; 0; 0
1; -964; 174; -9; 1; 133; -35
2; -980; 966; -106; 0; 0; 0
3; -91; 914; -4; 0; 0; 0
1; -965; 183; -9; 1; 133; -35
2; -980; 966; -106; 0; 0; 0
3; -91; 914; -4; 0; 0; 0
1; -967; 192; -8; 1; 133; -35
2; -980; 966; -106; 0; 0; 0
3; -91; 914; -4; 0; 0; 0
2; -980; 966; -106; 0; 0; 0
3; -91; 914; -4; 0; 0; 0
1; -969; 202; -9; 1; 133; -35
2; -980; 966; -106; 0; 0; 0
3; -91; 914; -4; 0; 0; 0
1; -970; 212; -9; 1; 133; -35
2; -980; 966; -106; 0; 0; 0
3; -91; 914; -4; 0; 0; 0
1; -972; 221; -8; 1; 133; -35
2; -980; 966; -106; 0; 0; 0
3; -91; 914; -4; 0; 0; 0
1; -973; 230; -9; 1; 133; -35
2; -980; 966; -106; 0; 0; 0
1; -973; 230; -9; 1; 133; -35
2; -980; 966; -106; 0; 0; 0
3; -91; 914; -4; 0; 0; 0
1; -975; 240; -9; 1; 133; -35
2; -980; 966; -106; 0; 0; 0
3; -91; 914; -4; 0; 0; 0
1; -976; 251; -9; 1; 133; -35
2; -980; 966; -106; 0; 0; 0
3; -91; 914; -4; 0; 0; 0
2; -980; 966; -106; 0; 0; 0
3; -91; 914; -4; 0; 0; 0
1; -978; 261; -9; 1; 133; -35
2; -980; 966; -106; 0; 0; 0
3; -91; 914; -4; 0; 0; 0
1; -980; 272; -10; 1; 133; -35
2; -980; 966; -106; 0; 0; 0
3; -91; 914; -4; 0; 0; 0
1; -982; 284; -9; 1; 133; -35
2; -980; 966; -106; 0; 0; 0
1; -984; 296; -9; 1; 133; -35
2; -980; 966; -106; 0; 0; 0
3; -91; 914; -4; 0; 0; 0
1; -986; 307; -8; 1; 133; -35
2; -980; 966; -106; 0; 0; 0
3; -91; 914; -4; 0; 0; 0
1; -986; 307; -8; 1; 133; -35
2; -980; 966; -106; 0; 0; 0
3; -91; 914; -4; 0; 0; 0
1; -987; 319; -7; 1; 133; -35
2; -980; 966; -106; 0; 0; 0
3; -91; 914; -4; 0; 0; 0
2; -980; 966; -106; 0; 0; 0
3; -91; 914; -4; 0; 0; 0
1; -990; 341; -6; 1; 133; -35
2; -980; 966; -106; 0; 0; 0
3; -91; 914; -4; 0; 0; 0
1; -990; 341; -6; 1; 133; -35
2; -980; 966; -106; 0; 0; 0
3; -91; 914; -4; 0; 0; 0
1; -991; 352; -5; 1; 133; -35
2; -980; 966; -106; 0; 0; 0
3; -91; 914; -4; 0; 0; 0
1; -992; 363; -5; 1; 133; -35
2; -980; 966; -106; 0; 0; 0
1; -993; 375; -5; 1; 133; -35
2; -980; 966; -106; 0; 0; 0
3; -91; 914; -4; 0; 0; 0
1; -993; 375; -5; 1; 133; -35
2; -980; 966; -106; 0; 0; 0
3; -91; 914; -4; 0; 0; 0
1; -994; 386; -5; 1; 133; -35
2; -980; 966; -106; 0; 0; 0
3; -91; 914; -4; 0; 0; 0
1; -995; 398; -4; 1; 133; -35
2; -980; 966; -106; 0; 0; 0
1; -996; 410; -4; 1; 133; -35
2; -980; 966; -106; 0; 0; 0
3; -91; 914; -4; 0; 0; 0
1; -996; 410; -4; 1; 133; -35
2; -980; 966; -106; 0; 0; 0
